date,home_mae,away_mae,home_rmse,away_rmse,outcome_acc
2026-08-03 21:38:30.796127,1.2182589614313972,1.0110177791810397,1.583234505264431,1.3309071730644968,0.5173076923076924
2026-08-03 20:58:31.652111,1.2182589614313972,1.0110177791810397,1.583234505264431,1.3309071730644968,0.5173076923076924
2026-08-03 21:51:58.678370,1.2182589614313972,1.0110177791810397,1.583234505264431,1.3309071730644968,0.5173076923076924
2026-08-04 18:12:10.409324,1.054005840225682,0.9400553154902855,1.3395012299535214,1.2017938222234803,0.5441176470588235
2026-08-08 01:58:28.987589,1.054005840225682,0.9400553154902855,1.3395012299535214,1.2017938222234803,0.5441176470588235
2026-08-08 07:38:44.528880,1.054005840225682,0.9400553154902855,1.3395012299535214,1.2017938222234803,0.5441176470588235
2026-08-09 07:42:09.772929,1.054005840225682,0.9400553154902855,1.3395012299535214,1.2017938222234803,0.5441176470588235
2026-08-10 08:01:34.463358,1.054343385972095,0.940699622148399,1.3390198858641167,1.20222416534815,0.5442011354420113
2026-08-11 07:48:48.444246,1.054343385972095,0.940699622148399,1.3390198858641167,1.20222416534815,0.5442011354420113
2026-08-12 07:56:31.712967,1.054343385972095,0.940699622148399,1.3390198858641167,1.20222416534815,0.5442011354420113
2026-08-20 17:05:47.973244,1.050517585446635,0.9445258122202496,1.3353441914204551,1.207736536973587,0.5434782608695652
2026-08-20 17:08:32.525825,1.050517585446635,0.9445258122202496,1.3353441914204551,1.207736536973587,0.5434782608695652
2026-08-20 17:10:58.770997,1.050517585446635,0.9445258122202496,1.3353441914204551,1.207736536973587,0.5434782608695652
2026-08-20 22:24:42.824458,1.0504793435145254,0.9445194459757609,1.3353271289867805,1.2077469539171046,0.5434782608695652
2026-08-21 07:36:37.892700,1.0504793435145254,0.9445194459757609,1.3353271289867805,1.2077469539171046,0.5434782608695652
2026-08-22 07:33:57.766443,1.0504793435145254,0.9445194459757609,1.3353271289867805,1.2077469539171046,0.5434782608695652
2026-08-23 07:34:33.852457,1.0504793435145254,0.9445194459757609,1.3353271289867805,1.2077469539171046,0.5434782608695652
2026-08-24 07:44:44.260843,1.0504793435145254,0.9445194459757609,1.3353271289867805,1.2077469539171046,0.5434782608695652
2026-08-25 07:36:33.393599,1.0520862827434854,0.9443381448469653,1.335995503233347,1.2075945841944093,0.5440705128205128
2026-08-26 07:37:01.619346,1.0520862827434854,0.9443381448469653,1.335995503233347,1.2075945841944093,0.5440705128205128
2026-08-27 10:38:39.022871,1.0520862827434854,0.9443381448469653,1.335995503233347,1.2075945841944093,0.5440705128205128
2026-08-28 11:02:26.594317,1.0520862827434854,0.9443381448469653,1.335995503233347,1.2075945841944093,0.5440705128205128
